Date,Lat,Lon
2019-02-07 23:00:07+00:00,51.203476,14.265615
2019-02-07 23:00:10+00:00,51.203594,14.264628
2019-02-07 23:00:12+00:00,51.203648,14.263935
2019-02-07 23:00:13+00:00,51.203667,14.263619
2019-02-07 23:00:14+00:00,51.203693,14.263261
2019-02-07 23:00:15+00:00,51.203739,14.262956
2019-02-07 23:00:17+00:00,51.203796,14.26231
2019-02-07 23:00:19+00:00,51.20385,14.261595
2019-02-07 23:00:21+00:00,51.203934,14.260973
2019-02-07 23:00:23+00:00,51.203972,14.260316
2019-02-07 23:00:24+00:00,51.203999,14.259974
2019-02-07 23:00:27+00:00,51.204067,14.259003
2019-02-07 23:00:28+00:00,51.204086,14.25869
2019-02-07 23:00:31+00:00,51.204102,14.257737
2019-02-07 23:00:32+00:00,51.204098,14.257391
2019-02-07 23:00:34+00:00,51.204117,14.256733
2019-02-07 23:00:35+00:00,51.20409,14.256413
2019-02-07 23:00:39+00:00,51.204029,14.255061
2019-02-07 23:00:40+00:00,51.20401,14.254736
2019-02-07 23:00:42+00:00,51.203949,14.25407
2019-02-07 23:00:43+00:00,51.203922,14.253741
2019-02-07 23:00:44+00:00,51.203888,14.253449
2019-02-07 23:00:47+00:00,51.2038,14.252501
2019-02-07 23:00:49+00:00,51.203655,14.251768
2019-02-07 23:00:53+00:00,51.203419,14.250472
2019-02-07 23:00:55+00:00,51.203285,14.249863
2019-02-07 23:00:57+00:00,51.203125,14.249227
2019-02-07 23:01:00+00:00,51.202881,14.24832
2019-02-07 23:01:02+00:00,51.202709,14.247703
2019-02-07 23:01:04+00:00,51.202515,14.247063
2019-02-07 23:01:06+00:00,51.202339,14.246395
2019-02-07 23:01:07+00:00,51.202244,14.246114
2019-02-07 23:01:09+00:00,51.202087,14.245538
2019-02-07 23:01:11+00:00,51.20195,14.244986
2019-02-07 23:01:12+00:00,51.201843,14.244623
2019-02-07 23:01:13+00:00,51.20174,14.24435
2019-02-07 23:01:16+00:00,51.201492,14.243432
2019-02-07 23:01:18+00:00,51.201355,14.242842
2019-02-07 23:01:19+00:00,51.201252,14.242523
2019-02-07 23:01:21+00:00,51.201107,14.24191
2019-02-07 23:01:22+00:00,51.20105,14.241657
2019-02-07 23:01:23+00:00,51.201,14.241402
2019-02-07 23:01:26+00:00,51.200726,14.240404
2019-02-07 23:01:29+00:00,51.200462,14.239459
2019-02-07 23:01:30+00:00,51.200378,14.239127
2019-02-07 23:01:31+00:00,51.200294,14.238813
2019-02-07 23:01:32+00:00,51.200268,14.238602
2019-02-07 23:01:33+00:00,51.20023,14.238266
2019-02-07 23:01:34+00:00,51.200153,14.237895
2019-02-07 23:01:37+00:00,51.199966,14.236952
2019-02-07 23:01:39+00:00,51.199863,14.236291
2019-02-07 23:01:40+00:00,51.199829,14.235998
2019-02-07 23:01:41+00:00,51.199795,14.235708
2019-02-07 23:01:43+00:00,51.199699,14.235027
2019-02-07 23:01:45+00:00,51.199554,14.234293
2019-02-07 23:01:47+00:00,51.199497,14.23365
2019-02-07 23:01:49+00:00,51.199432,14.233006
2019-02-07 23:01:50+00:00,51.199413,14.232668
2019-02-07 23:01:51+00:00,51.199379,14.232325
2019-02-07 23:01:52+00:00,51.199352,14.231997
2019-02-07 23:01:54+00:00,51.199284,14.231359
2019-02-07 23:01:57+00:00,51.199192,14.230373
2019-02-07 23:01:58+00:00,51.199158,14.230047
2019-02-07 23:02:01+00:00,51.199047,14.229028
2019-02-07 23:02:03+00:00,51.198963,14.228383
2019-02-07 23:02:05+00:00,51.198906,14.227734
2019-02-07 23:02:06+00:00,51.198895,14.227417
2019-02-07 23:02:07+00:00,51.198856,14.22707
2019-02-07 23:02:09+00:00,51.198784,14.226431
2019-02-07 23:02:10+00:00,51.19875,14.226089
2019-02-07 23:02:12+00:00,51.198669,14.225443
2019-02-07 23:02:13+00:00,51.198635,14.225125
2019-02-07 23:02:14+00:00,51.198593,14.224793
2019-02-07 23:02:16+00:00,51.198521,14.22412
2019-02-07 23:02:18+00:00,51.198444,14.223504
2019-02-07 23:02:19+00:00,51.19841,14.223177
2019-02-07 23:02:20+00:00,51.198368,14.222878
2019-02-07 23:02:23+00:00,51.198269,14.221885
2019-02-07 23:02:25+00:00,51.198189,14.221197
2019-02-07 23:02:26+00:00,51.198154,14.220883
2019-02-07 23:02:27+00:00,51.19812,14.220565
2019-02-07 23:02:30+00:00,51.198013,14.21958
2019-02-07 23:02:31+00:00,51.197983,14.219257
2019-02-07 23:02:32+00:00,51.197941,14.218923
2019-02-07 23:02:34+00:00,51.197857,14.218242
2019-02-07 23:02:36+00:00,51.197792,14.217597
2019-02-07 23:02:39+00:00,51.197701,14.216631
2019-02-07 23:02:42+00:00,51.19762,14.215648
2019-02-07 23:02:44+00:00,51.19754,14.21498
2019-02-07 23:02:45+00:00,51.197521,14.214643
2019-02-07 23:02:46+00:00,51.197495,14.214291
2019-02-07 23:02:47+00:00,51.197453,14.213964
2019-02-07 23:02:50+00:00,51.197319,14.212968
2019-02-07 23:02:52+00:00,51.19725,14.212312
2019-02-07 23:02:54+00:00,51.197178,14.211647
2019-02-07 23:02:57+00:00,51.197048,14.210674
2019-02-07 23:03:00+00:00,51.196903,14.209824
2019-02-07 23:03:01+00:00,51.196838,14.209497
2019-02-07 23:03:03+00:00,51.196655,14.208821
2019-02-07 23:03:05+00:00,51.196503,14.208274
2019-02-07 23:03:07+00:00,51.196377,14.207692
2019-02-07 23:03:10+00:00,51.196178,14.206845
2019-02-07 23:03:12+00:00,51.195988,14.20619
2019-02-07 23:03:13+00:00,51.195908,14.205876
2019-02-07 23:03:14+00:00,51.195812,14.205542
2019-02-07 23:03:15+00:00,51.195717,14.20522
2019-02-07 23:03:17+00:00,51.195545,14.204644
2019-02-07 23:03:19+00:00,51.19537,14.204041
2019-02-07 23:03:21+00:00,51.19519,14.20344
2019-02-07 23:03:25+00:00,51.194832,14.202297
2019-02-07 23:03:27+00:00,51.194611,14.201661
2019-02-07 23:03:30+00:00,51.194351,14.200717
2019-02-07 23:03:31+00:00,51.194279,14.200409
2019-02-07 23:03:34+00:00,51.194038,14.199474
2019-02-07 23:03:35+00:00,51.193939,14.199129
2019-02-07 23:03:38+00:00,51.193672,14.198363
2019-02-07 23:03:40+00:00,51.193485,14.19774
2019-02-07 23:03:41+00:00,51.193378,14.197455
2019-02-07 23:03:43+00:00,51.19318,14.196904
2019-02-07 23:03:45+00:00,51.192997,14.19636
2019-02-07 23:03:47+00:00,51.192753,14.19581
2019-02-07 23:03:48+00:00,51.192638,14.195488
2019-02-07 23:03:50+00:00,51.192455,14.194943
2019-02-07 23:03:52+00:00,51.19223,14.194311
2019-02-07 23:03:53+00:00,51.192101,14.193945
2019-02-07 23:03:55+00:00,51.191902,14.193429
2019-02-07 23:03:58+00:00,51.19162,14.192576
2019-02-07 23:04:00+00:00,51.191429,14.191985
2019-02-07 23:04:01+00:00,51.191322,14.191663
2019-02-07 23:04:04+00:00,51.191051,14.190777
2019-02-07 23:04:06+00:00,51.190891,14.190179
2019-02-07 23:04:09+00:00,51.190685,14.189247
2019-02-07 23:04:10+00:00,51.190617,14.188928
2019-02-07 23:04:11+00:00,51.190559,14.18861
2019-02-07 23:04:13+00:00,51.190437,14.188015
2019-02-07 23:04:14+00:00,51.19038,14.187697
2019-02-07 23:04:15+00:00,51.190319,14.187385
2019-02-07 23:04:16+00:00,51.190266,14.187065
2019-02-07 23:04:17+00:00,51.190208,14.186768
2019-02-07 23:04:19+00:00,51.19009,14.18615
2019-02-07 23:04:21+00:00,51.189976,14.185514
2019-02-07 23:04:22+00:00,51.189911,14.185178
2019-02-07 23:04:23+00:00,51.189854,14.184862
2019-02-07 23:04:24+00:00,51.189785,14.184538
2019-02-07 23:04:25+00:00,51.189739,14.184285
2019-02-07 23:04:27+00:00,51.189602,14.183667
2019-02-07 23:04:28+00:00,51.189522,14.183372
2019-02-07 23:04:30+00:00,51.189365,14.182784
2019-02-07 23:04:32+00:00,51.189198,14.182193
2019-02-07 23:04:34+00:00,51.189034,14.18158
2019-02-07 23:04:36+00:00,51.188877,14.180987
2019-02-07 23:04:37+00:00,51.188766,14.180696
2019-02-07 23:04:38+00:00,51.18866,14.180412
2019-02-07 23:04:39+00:00,51.188541,14.180056
2019-02-07 23:04:41+00:00,51.188309,14.179416
2019-02-07 23:04:43+00:00,51.188061,14.178867
2019-02-07 23:04:46+00:00,51.187698,14.178078
2019-02-07 23:04:47+00:00,51.187569,14.177788
2019-02-07 23:04:48+00:00,51.187443,14.177518
2019-02-07 23:04:51+00:00,51.18705,14.176754
2019-02-07 23:04:53+00:00,51.186783,14.176272
2019-02-07 23:04:54+00:00,51.186642,14.176009
2019-02-07 23:04:55+00:00,51.186497,14.175732
2019-02-07 23:04:57+00:00,51.186226,14.175239
2019-02-07 23:04:58+00:00,51.186089,14.174973
2019-02-07 23:04:59+00:00,51.185951,14.174723
2019-02-07 23:05:01+00:00,51.185677,14.174199
2019-02-07 23:05:02+00:00,51.185535,14.173935
2019-02-07 23:05:03+00:00,51.185402,14.173657
2019-02-07 23:05:04+00:00,51.185272,14.173395
2019-02-07 23:05:06+00:00,51.185028,14.172863
2019-02-07 23:05:08+00:00,51.184776,14.172309
2019-02-07 23:05:10+00:00,51.184547,14.17176
2019-02-07 23:05:11+00:00,51.184441,14.171464
2019-02-07 23:05:13+00:00,51.184235,14.170885
2019-02-07 23:05:14+00:00,51.184139,14.170585
2019-02-07 23:05:17+00:00,51.183868,14.169683
2019-02-07 23:05:19+00:00,51.183708,14.169052
2019-02-07 23:05:20+00:00,51.183632,14.168743
2019-02-07 23:05:21+00:00,51.183563,14.168438
2019-02-07 23:05:24+00:00,51.183365,14.167467
2019-02-07 23:05:26+00:00,51.183239,14.166797
2019-02-07 23:05:27+00:00,51.183205,14.166473
2019-02-07 23:05:28+00:00,51.183136,14.166169
2019-02-07 23:05:30+00:00,51.183056,14.165514
2019-02-07 23:05:32+00:00,51.182991,14.1649
2019-02-07 23:05:34+00:00,51.182907,14.164268
2019-02-07 23:05:35+00:00,51.182865,14.163937
2019-02-07 23:05:38+00:00,51.182755,14.163013
2019-02-07 23:05:40+00:00,51.182667,14.162376
2019-02-07 23:05:42+00:00,51.182568,14.161748
2019-02-07 23:05:44+00:00,51.182487,14.161089
2019-02-07 23:05:45+00:00,51.182446,14.160805
2019-02-07 23:05:46+00:00,51.1824,14.160468
2019-02-07 23:05:48+00:00,51.182304,14.159836
2019-02-07 23:05:50+00:00,51.182228,14.159177
2019-02-07 23:05:52+00:00,51.182163,14.15856
2019-02-07 23:05:54+00:00,51.182076,14.157887
2019-02-07 23:05:56+00:00,51.181984,14.157223
2019-02-07 23:05:57+00:00,51.18195,14.156889
2019-02-07 23:05:58+00:00,51.181915,14.156558
2019-02-07 23:05:59+00:00,51.181866,14.156212
2019-02-07 23:06:00+00:00,51.18182,14.155848
2019-02-07 23:06:01+00:00,51.181789,14.155512
2019-02-07 23:06:02+00:00,51.181747,14.155171
2019-02-07 23:06:03+00:00,51.181698,14.154896
2019-02-07 23:06:04+00:00,51.181675,14.154571
2019-02-07 23:06:05+00:00,51.181633,14.154222
2019-02-07 23:06:06+00:00,51.181587,14.153906
2019-02-07 23:06:07+00:00,51.181545,14.153558
2019-02-07 23:06:09+00:00,51.181484,14.15291
2019-02-07 23:06:10+00:00,51.181446,14.152594
2019-02-07 23:06:11+00:00,51.181412,14.152309
2019-02-07 23:06:13+00:00,51.181335,14.151719
2019-02-07 23:06:14+00:00,51.181301,14.151422
2019-02-07 23:06:16+00:00,51.181198,14.150856
2019-02-07 23:06:18+00:00,51.181072,14.150261
2019-02-07 23:06:19+00:00,51.181,14.149965
2019-02-07 23:06:20+00:00,51.180935,14.149661
2019-02-07 23:06:24+00:00,51.180611,14.148506
2019-02-07 23:06:26+00:00,51.180405,14.147956
2019-02-07 23:06:28+00:00,51.180195,14.147434
2019-02-07 23:06:29+00:00,51.180077,14.147186
2019-02-07 23:06:30+00:00,51.179962,14.146933
2019-02-07 23:06:31+00:00,51.179832,14.146672
2019-02-07 23:06:33+00:00,51.179577,14.146181
2019-02-07 23:06:35+00:00,51.179272,14.145743
2019-02-07 23:06:36+00:00,51.179127,14.145514
2019-02-07 23:06:37+00:00,51.17897,14.145281
2019-02-07 23:06:38+00:00,51.17881,14.145053
2019-02-07 23:06:40+00:00,51.178509,14.144588
2019-02-07 23:06:42+00:00,51.178196,14.144229
2019-02-07 23:06:43+00:00,51.178036,14.144005
2019-02-07 23:06:46+00:00,51.177555,14.14338
2019-02-07 23:06:49+00:00,51.177086,14.142757
2019-02-07 23:06:51+00:00,51.176788,14.142306
2019-02-07 23:06:53+00:00,51.17651,14.141847
2019-02-07 23:06:55+00:00,51.176228,14.141333
2019-02-07 23:06:56+00:00,51.17609,14.141065
2019-02-07 23:06:58+00:00,51.175861,14.140537
2019-02-07 23:07:00+00:00,51.17564,14.139942
2019-02-07 23:07:01+00:00,51.175526,14.139628
2019-02-07 23:07:02+00:00,51.175423,14.139324
2019-02-07 23:07:03+00:00,51.175327,14.139038
2019-02-07 23:07:05+00:00,51.175152,14.138417
2019-02-07 23:07:07+00:00,51.175018,14.137828
2019-02-07 23:07:09+00:00,51.174908,14.137231
2019-02-07 23:07:10+00:00,51.174858,14.136913
2019-02-07 23:07:12+00:00,51.174786,14.136293
2019-02-07 23:07:13+00:00,51.174759,14.135992
2019-02-07 23:07:15+00:00,51.174694,14.135397
2019-02-07 23:07:17+00:00,51.174637,14.134798
2019-02-07 23:07:20+00:00,51.174595,14.133931
2019-02-07 23:07:21+00:00,51.17453,14.133614
2019-02-07 23:07:22+00:00,51.1745,14.133357
2019-02-07 23:07:24+00:00,51.174461,14.132741
2019-02-07 23:07:25+00:00,51.17445,14.132464
2019-02-07 23:07:28+00:00,51.174381,14.131674
2019-02-07 23:07:30+00:00,51.17432,14.131005
2019-02-07 23:07:33+00:00,51.17424,14.130122
2019-02-07 23:07:35+00:00,51.174145,14.129514
2019-02-07 23:07:36+00:00,51.174122,14.129176
2019-02-07 23:07:39+00:00,51.173954,14.128275
2019-02-07 23:07:41+00:00,51.173866,14.127686
2019-02-07 23:07:43+00:00,51.173744,14.127056
2019-02-07 23:07:44+00:00,51.173691,14.126742
2019-02-07 23:07:45+00:00,51.173641,14.126443
2019-02-07 23:07:46+00:00,51.17358,14.126111
2019-02-07 23:07:48+00:00,51.173519,14.125491
2019-02-07 23:07:50+00:00,51.173355,14.124876
2019-02-07 23:07:52+00:00,51.173359,14.124244
2019-02-07 23:07:53+00:00,51.173351,14.12391
2019-02-07 23:07:55+00:00,51.17337,14.123219
2019-02-07 23:07:57+00:00,51.173386,14.122593
2019-02-07 23:07:59+00:00,51.173393,14.121916
2019-02-07 23:08:01+00:00,51.173386,14.121289
2019-02-07 23:08:03+00:00,51.173458,14.120607
2019-02-07 23:08:04+00:00,51.173462,14.120255
2019-02-07 23:08:06+00:00,51.173523,14.119567
2019-02-07 23:08:09+00:00,51.173618,14.118484
2019-02-07 23:08:11+00:00,51.173645,14.117754
2019-02-07 23:08:12+00:00,51.173656,14.117432
2019-02-07 23:08:13+00:00,51.173668,14.117064
2019-02-07 23:08:14+00:00,51.173656,14.116671
2019-02-07 23:08:16+00:00,51.173706,14.115963
2019-02-07 23:08:19+00:00,51.173759,14.114878
2019-02-07 23:08:21+00:00,51.173843,14.114275
2019-02-07 23:08:23+00:00,51.173885,14.113616
2019-02-07 23:08:24+00:00,51.173923,14.113295
2019-02-07 23:08:27+00:00,51.174023,14.112359
2019-02-07 23:08:30+00:00,51.174122,14.111402
2019-02-07 23:08:32+00:00,51.174187,14.110727
2019-02-07 23:08:33+00:00,51.174229,14.110397
2019-02-07 23:08:36+00:00,51.174393,14.109441
2019-02-07 23:08:39+00:00,51.174557,14.108545
2019-02-07 23:08:41+00:00,51.174721,14.107945
2019-02-07 23:08:43+00:00,51.174896,14.107287
2019-02-07 23:08:44+00:00,51.174973,14.106976
2019-02-07 23:08:46+00:00,51.175125,14.106328
2019-02-07 23:08:47+00:00,51.175194,14.10602
2019-02-07 23:08:49+00:00,51.175339,14.105383
2019-02-07 23:08:51+00:00,51.175472,14.104732
2019-02-07 23:08:53+00:00,51.175644,14.104077
2019-02-07 23:08:54+00:00,51.175678,14.103724
2019-02-07 23:08:55+00:00,51.175793,14.103456
2019-02-07 23:08:57+00:00,51.175938,14.102859
2019-02-07 23:08:58+00:00,51.175953,14.102487
2019-02-07 23:08:59+00:00,51.176037,14.102152
2019-02-07 23:09:01+00:00,51.176098,14.101524
2019-02-07 23:09:03+00:00,51.176132,14.100861
2019-02-07 23:09:05+00:00,51.17617,14.100186
2019-02-07 23:09:07+00:00,51.176205,14.099556
2019-02-07 23:09:09+00:00,51.176205,14.098911
2019-02-07 23:09:10+00:00,51.17622,14.098576
2019-02-07 23:09:11+00:00,51.176193,14.098244
2019-02-07 23:09:12+00:00,51.176144,14.097897
2019-02-07 23:09:13+00:00,51.176132,14.097569
2019-02-07 23:09:15+00:00,51.176052,14.096885
2019-02-07 23:09:17+00:00,51.17593,14.09621
2019-02-07 23:09:19+00:00,51.175766,14.095545
2019-02-07 23:09:20+00:00,51.175701,14.095259
2019-02-07 23:09:22+00:00,51.175541,14.094659
2019-02-07 23:09:25+00:00,51.175243,14.0939
2019-02-07 23:09:28+00:00,51.17495,14.093026
2019-02-07 23:09:29+00:00,51.174835,14.092714
2019-02-07 23:09:30+00:00,51.17474,14.092467
2019-02-07 23:09:33+00:00,51.174435,14.091621
2019-02-07 23:09:34+00:00,51.174328,14.091327
2019-02-07 23:09:37+00:00,51.173988,14.090377
2019-02-07 23:09:39+00:00,51.173786,14.089797
2019-02-07 23:09:41+00:00,51.173588,14.089252
2019-02-07 23:09:43+00:00,51.173382,14.088698
2019-02-07 23:09:45+00:00,51.173172,14.088127
2019-02-07 23:09:46+00:00,51.173069,14.087812
2019-02-07 23:09:49+00:00,51.172768,14.086927
2019-02-07 23:09:51+00:00,51.172592,14.086326
2019-02-07 23:09:54+00:00,51.172359,14.085393
2019-02-07 23:09:55+00:00,51.172287,14.085075
2019-02-07 23:09:57+00:00,51.172161,14.084429
2019-02-07 23:10:00+00:00,51.171986,14.083452
2019-02-07 23:10:01+00:00,51.17194,14.083175
2019-02-07 23:10:03+00:00,51.171848,14.082537
2019-02-07 23:10:04+00:00,51.171806,14.082226
2019-02-07 23:10:06+00:00,51.171726,14.081613
2019-02-07 23:10:09+00:00,51.171597,14.080599
2019-02-07 23:10:10+00:00,51.171558,14.080257
2019-02-07 23:10:12+00:00,51.171452,14.079598
2019-02-07 23:10:13+00:00,51.171398,14.07927
2019-02-07 23:10:14+00:00,51.171364,14.078945
2019-02-07 23:10:16+00:00,51.171288,14.078278
2019-02-07 23:10:17+00:00,51.171257,14.077929
2019-02-07 23:10:20+00:00,51.171131,14.076966
2019-02-07 23:10:22+00:00,51.171062,14.076336
2019-02-07 23:10:25+00:00,51.170948,14.075387
2019-02-07 23:10:28+00:00,51.170799,14.074405
2019-02-07 23:10:31+00:00,51.170658,14.073442
2019-02-07 23:10:33+00:00,51.170597,14.072769
2019-02-07 23:10:34+00:00,51.170555,14.072451
2019-02-07 23:10:35+00:00,51.170509,14.072142
2019-02-07 23:10:36+00:00,51.170456,14.071828
2019-02-07 23:10:37+00:00,51.17041,14.071486
2019-02-07 23:10:38+00:00,51.170372,14.071171
2019-02-07 23:10:41+00:00,51.170219,14.070201
2019-02-07 23:10:43+00:00,51.170116,14.06954
2019-02-07 23:10:44+00:00,51.170071,14.069201
2019-02-07 23:10:48+00:00,51.169903,14.067825
2019-02-07 23:10:49+00:00,51.169853,14.06749
2019-02-07 23:10:50+00:00,51.169807,14.067184
2019-02-07 23:10:52+00:00,51.169712,14.066525
2019-02-07 23:10:53+00:00,51.169662,14.066198
2019-02-07 23:10:56+00:00,51.16951,14.065225
2019-02-07 23:10:58+00:00,51.169388,14.064562
2019-02-07 23:11:00+00:00,51.169277,14.063896
2019-02-07 23:11:02+00:00,51.169136,14.063309
2019-02-07 23:11:03+00:00,51.169052,14.062985
2019-02-07 23:11:06+00:00,51.168835,14.062145
2019-02-07 23:11:07+00:00,51.168728,14.061843
2019-02-07 23:11:09+00:00,51.168541,14.061228
2019-02-07 23:11:12+00:00,51.168251,14.060401
2019-02-07 23:11:14+00:00,51.168056,14.059775
2019-02-07 23:11:16+00:00,51.167873,14.059205
2019-02-07 23:11:19+00:00,51.167572,14.058403
2019-02-07 23:11:21+00:00,51.16737,14.057868
2019-02-07 23:11:22+00:00,51.167274,14.057586
2019-02-07 23:11:24+00:00,51.167057,14.057065
2019-02-07 23:11:27+00:00,51.166725,14.056214
2019-02-07 23:11:28+00:00,51.166607,14.055979
2019-02-07 23:11:30+00:00,51.166393,14.055358
2019-02-07 23:11:31+00:00,51.166294,14.055094
2019-02-07 23:11:33+00:00,51.166073,14.054491
2019-02-07 23:11:34+00:00,51.165962,14.054214
2019-02-07 23:11:36+00:00,51.165745,14.05366
2019-02-07 23:11:37+00:00,51.165642,14.053404
2019-02-07 23:11:39+00:00,51.165421,14.052836
2019-02-07 23:11:41+00:00,51.165184,14.052272
2019-02-07 23:11:42+00:00,51.165077,14.052013
2019-02-07 23:11:43+00:00,51.164963,14.051718
2019-02-07 23:11:46+00:00,51.164639,14.05088
2019-02-07 23:11:48+00:00,51.164402,14.050325
2019-02-07 23:11:50+00:00,51.164196,14.04975
2019-02-07 23:11:51+00:00,51.164093,14.049494
2019-02-07 23:11:52+00:00,51.163971,14.049185
2019-02-07 23:11:54+00:00,51.16375,14.048634
2019-02-07 23:11:55+00:00,51.163639,14.04835
2019-02-07 23:11:56+00:00,51.163525,14.048053
2019-02-07 23:11:59+00:00,51.163197,14.047205
2019-02-07 23:12:01+00:00,51.162952,14.04659
2019-02-07 23:12:05+00:00,51.162548,14.045504
2019-02-07 23:12:06+00:00,51.162441,14.045224
2019-02-07 23:12:08+00:00,51.162228,14.044619
2019-02-07 23:12:10+00:00,51.161961,14.043968
2019-02-07 23:12:11+00:00,51.161869,14.043748
2019-02-07 23:12:12+00:00,51.161793,14.043514
2019-02-07 23:12:13+00:00,51.161671,14.043227
2019-02-07 23:12:15+00:00,51.161465,14.042615
2019-02-07 23:12:17+00:00,51.161255,14.042022
2019-02-07 23:12:18+00:00,51.16114,14.041708
2019-02-07 23:12:19+00:00,51.161079,14.041489
2019-02-07 23:12:21+00:00,51.160942,14.040923
2019-02-07 23:12:23+00:00,51.16082,14.040317
2019-02-07 23:12:25+00:00,51.160675,14.039691
2019-02-07 23:12:26+00:00,51.160595,14.039361
2019-02-07 23:12:28+00:00,51.160473,14.038719
2019-02-07 23:12:30+00:00,51.160385,14.038123
2019-02-07 23:12:33+00:00,51.160248,14.037123
2019-02-07 23:12:34+00:00,51.16021,14.036809
2019-02-07 23:12:36+00:00,51.160133,14.036168
2019-02-07 23:12:39+00:00,51.160015,14.035155
2019-02-07 23:12:41+00:00,51.159996,14.034534
2019-02-07 23:12:44+00:00,51.15992,14.033516
2019-02-07 23:12:45+00:00,51.159904,14.033192
2019-02-07 23:12:47+00:00,51.15984,14.032508
2019-02-07 23:12:50+00:00,51.159779,14.031517
2019-02-07 23:12:51+00:00,51.159748,14.031194
2019-02-07 23:12:52+00:00,51.159729,14.030852
2019-02-07 23:12:54+00:00,51.159683,14.030201
2019-02-07 23:12:56+00:00,51.159641,14.029541
2019-02-07 23:12:57+00:00,51.159615,14.029226
2019-02-07 23:12:59+00:00,51.159538,14.028563
2019-02-07 23:13:01+00:00,51.159481,14.027891
2019-02-07 23:13:03+00:00,51.159397,14.027241
2019-02-07 23:13:04+00:00,51.159351,14.026904
2019-02-07 23:13:07+00:00,51.159218,14.025916
2019-02-07 23:13:08+00:00,51.159164,14.025539
2019-02-07 23:13:11+00:00,51.158951,14.024567
2019-02-07 23:13:13+00:00,51.158798,14.023929
2019-02-07 23:13:14+00:00,51.158718,14.023661
2019-02-07 23:13:17+00:00,51.158478,14.022701
2019-02-07 23:13:18+00:00,51.15839,14.022374
2019-02-07 23:13:20+00:00,51.15823,14.021787
2019-02-07 23:13:22+00:00,51.158054,14.021189
2019-02-07 23:13:23+00:00,51.157959,14.020945
2019-02-07 23:13:26+00:00,51.157661,14.020026
2019-02-07 23:13:27+00:00,51.157551,14.019671
2019-02-07 23:13:29+00:00,51.157375,14.019052
2019-02-07 23:13:30+00:00,51.157272,14.018712
2019-02-07 23:13:33+00:00,51.156986,14.017772
2019-02-07 23:13:34+00:00,51.156902,14.017471
2019-02-07 23:13:35+00:00,51.15683,14.017169
2019-02-07 23:13:36+00:00,51.156712,14.01685
2019-02-07 23:13:39+00:00,51.156414,14.015969
2019-02-07 23:13:41+00:00,51.156223,14.01542
2019-02-07 23:13:42+00:00,51.156155,14.01512
2019-02-07 23:13:43+00:00,51.156044,14.014818
2019-02-07 23:13:45+00:00,51.155918,14.014197
2019-02-07 23:13:47+00:00,51.155769,14.013529
2019-02-07 23:13:48+00:00,51.155693,14.013217
2019-02-07 23:13:50+00:00,51.155563,14.012585
2019-02-07 23:13:52+00:00,51.155479,14.012005
2019-02-07 23:13:54+00:00,51.15538,14.011384
2019-02-07 23:13:57+00:00,51.155266,14.01046
2019-02-07 23:13:58+00:00,51.155235,14.010135
2019-02-07 23:14:00+00:00,51.155159,14.009483
2019-02-07 23:14:01+00:00,51.155121,14.009151
2019-02-07 23:14:04+00:00,51.155087,14.008158
2019-02-07 23:14:06+00:00,51.155052,14.0075
2019-02-07 23:14:07+00:00,51.155029,14.007162
2019-02-07 23:14:08+00:00,51.155014,14.006812
2019-02-07 23:14:09+00:00,51.154995,14.006466
2019-02-07 23:14:11+00:00,51.154953,14.005798
2019-02-07 23:14:12+00:00,51.15493,14.005453
2019-02-07 23:14:13+00:00,51.154911,14.005123
2019-02-07 23:14:14+00:00,51.154884,14.004789
2019-02-07 23:14:15+00:00,51.154861,14.004445
2019-02-07 23:14:16+00:00,51.154842,14.0041
2019-02-07 23:14:17+00:00,51.154816,14.003736
2019-02-07 23:14:20+00:00,51.154762,14.002736
2019-02-07 23:14:21+00:00,51.154743,14.002391
2019-02-07 23:14:23+00:00,51.154701,14.001756
2019-02-07 23:14:24+00:00,51.154678,14.001424
2019-02-07 23:14:25+00:00,51.154655,14.001085
2019-02-07 23:14:28+00:00,51.154583,14.000046
2019-02-07 23:14:30+00:00,51.154537,13.999381
2019-02-07 23:14:32+00:00,51.154499,13.998734
2019-02-07 23:14:34+00:00,51.154469,13.998115
2019-02-07 23:14:35+00:00,51.154442,13.997776
2019-02-07 23:14:38+00:00,51.154392,13.996807
2019-02-07 23:14:40+00:00,51.154343,13.996141
2019-02-07 23:14:41+00:00,51.15432,13.995799
2019-02-07 23:14:45+00:00,51.154274,13.994572
2019-02-07 23:14:46+00:00,51.154247,13.994218
2019-02-07 23:14:47+00:00,51.154243,13.993895
2019-02-07 23:14:48+00:00,51.15424,13.993517
2019-02-07 23:14:50+00:00,51.154236,13.992827
2019-02-07 23:14:51+00:00,51.154243,13.992486
2019-02-07 23:14:52+00:00,51.15424,13.992168
2019-02-07 23:14:53+00:00,51.154255,13.991831
2019-02-07 23:14:54+00:00,51.15427,13.991555
2019-02-07 23:14:55+00:00,51.154236,13.991223
2019-02-07 23:14:57+00:00,51.154293,13.990513
2019-02-07 23:14:58+00:00,51.154301,13.990145
2019-02-07 23:14:59+00:00,51.154308,13.989782
2019-02-07 23:15:01+00:00,51.154362,13.98914
2019-02-07 23:15:04+00:00,51.15448,13.988119
2019-02-07 23:15:07+00:00,51.154591,13.987165
2019-02-07 23:15:08+00:00,51.154625,13.986838
2019-02-07 23:15:09+00:00,51.154686,13.98652
2019-02-07 23:15:10+00:00,51.154755,13.986229
