12.83931,52.17946,0
12.83838,52.17876,0
12.83828,52.1787,0
12.83769,52.17829,0
12.8371,52.17791,0
12.8358,52.17714,0
12.83532,52.17687,0
12.83484,52.17662,0
12.83364,52.17604,0
12.83304,52.17578,0
12.83131,52.17508,0
12.83011,52.17466,0
12.82994,52.17461,0
12.82977,52.17455,0
12.8291,52.17434,0
12.82808,52.17405,0
12.82736,52.17386,0
12.81507,52.17094,0
12.81478,52.17088,0
12.80901,52.16951,0
12.80793,52.16924,0
12.80751,52.16915,0
12.80368,52.16824,0
12.80313,52.16812,0
12.80012,52.1674,0
12.79983,52.16734,0
12.79716,52.1667,0
12.79607,52.16642,0
12.79469,52.16602,0
12.79371,52.1657,0
12.79306,52.16547,0
12.792,52.16507,0
12.791,52.16466,0
12.79074,52.16454,0
12.7905,52.16444,0
12.79009,52.16425,0
12.78912,52.16377,0
12.78825,52.16331,0
12.7875,52.16288,0
12.78704,52.1626,0
12.78616,52.16203,0
12.7853,52.16142,0
12.78457,52.16086,0
12.78324,52.15973,0
12.78311,52.15961,0
12.78247,52.15907,0
12.78157,52.15828,0
12.78155,52.15827,0
12.77837,52.15551,0
12.77828,52.15544,0
12.77812,52.15529,0
12.7726,52.15051,0
12.7725,52.15043,0
12.76988,52.14816,0
12.76972,52.14801,0
12.76718,52.14581,0
12.76715,52.14579,0
12.7643,52.14331,0
12.76413,52.14317,0
12.76195,52.14125,0
12.75883,52.13839,0
12.75776,52.13745,0
12.75621,52.13615,0
12.75615,52.13611,0
12.75556,52.1356,0
12.75551,52.13553,0
12.75547,52.13549,0
12.75376,52.13397,0
12.75237,52.1328,0
12.7514,52.13196,0
12.75127,52.13184,0
12.74761,52.12867,0
12.74744,52.12853,0
12.74733,52.12842,0
12.74562,52.12693,0
12.74533,52.12669,0
12.74388,52.12544,0
12.74362,52.12523,0
12.7436,52.1252,0
12.74327,52.12494,0
12.74254,52.12439,0
12.74139,52.12356,0
12.74046,52.12298,0
12.73962,52.12249,0
12.73871,52.122,0
12.73774,52.12152,0
12.73604,52.12073,0
12.7358,52.12063,0
12.73556,52.12052,0
12.73555,52.12052,0
12.73344,52.11961,0
12.7334,52.1196,0
12.73244,52.11918,0
12.73075,52.11847,0
12.73051,52.11836,0
12.72762,52.11714,0
12.72738,52.11703,0
12.72685,52.11681,0
12.72642,52.11662,0
12.726,52.11645,0
12.72102,52.11433,0
12.72064,52.11416,0
12.71895,52.11345,0
12.71871,52.11334,0
12.71757,52.11285,0
12.717,52.11259,0
12.71697,52.11257,0
12.71605,52.11213,0
12.71522,52.1117,0
12.71461,52.11135,0
12.71457,52.11133,0
12.71396,52.11098,0
12.71315,52.11046,0
12.71251,52.11003,0
12.71099,52.10897,0
12.71079,52.10882,0
12.70461,52.10451,0
12.70441,52.10438,0
12.70058,52.1017,0
12.70053,52.10166,0
12.69939,52.10086,0
12.699,52.1006,0
12.69848,52.10023,0
12.69789,52.09983,0
12.69761,52.09963,0
12.69657,52.09897,0
12.69612,52.09871,0
12.69598,52.09864,0
12.69513,52.09817,0
12.69392,52.09754,0
12.69349,52.09734,0
12.69276,52.09696,0
12.69106,52.09611,0
12.6898,52.09546,0
12.68876,52.09496,0
12.68793,52.09454,0
12.68763,52.0944,0
12.68577,52.09338,0
12.6846,52.09269,0
12.68458,52.09269,0
12.68329,52.09184,0
12.68159,52.09063,0
12.68153,52.09058,0
12.68148,52.09055,0
12.68134,52.09045,0
12.68129,52.09041,0
12.68031,52.08971,0
12.67974,52.08932,0
12.67803,52.08807,0
12.67775,52.08788,0
12.67738,52.08761,0
12.67719,52.08748,0
12.67654,52.087,0
12.67596,52.0866,0
12.67572,52.08642,0
12.67509,52.08598,0
12.67423,52.08535,0
12.67256,52.08418,0
12.67154,52.08343,0
12.67074,52.08281,0
12.67016,52.08234,0
12.66963,52.08194,0
12.66886,52.08132,0
12.66861,52.0811,0
12.66843,52.08096,0
12.66704,52.07973,0
12.66579,52.07859,0
12.66501,52.07782,0
12.66385,52.0766,0
12.66353,52.07628,0
12.66144,52.07401,0
12.66142,52.07398,0
12.66081,52.07326,0
12.66068,52.07309,0
12.66055,52.07294,0
12.65968,52.07184,0
12.65933,52.07138,0
12.65905,52.07098,0
12.65892,52.07081,0
12.65825,52.06983,0
12.658,52.06948,0
12.65762,52.06887,0
12.6574,52.06855,0
12.65606,52.06649,0
12.65594,52.06632,0
12.65558,52.06577,0
12.65506,52.06494,0
12.65473,52.06446,0
12.65443,52.06398,0
12.65294,52.06171,0
12.65119,52.05897,0
12.65056,52.05804,0
12.64965,52.05663,0
12.64954,52.05647,0
12.64879,52.0553,0
12.6487,52.05515,0
12.64852,52.05491,0
12.64833,52.05463,0
12.64795,52.05411,0
12.64779,52.05391,0
12.64771,52.05382,0
12.64756,52.05363,0
12.64734,52.05339,0
12.6473,52.05334,0
12.64717,52.0532,0
12.64713,52.05315,0
12.64689,52.05288,0
12.64639,52.05236,0
12.64567,52.05168,0
12.64557,52.0516,0
12.64529,52.05135,0
12.64497,52.05108,0
12.64446,52.05068,0
12.64437,52.0506,0
12.64369,52.0501,0
12.64361,52.05005,0
12.64349,52.04996,0
12.64339,52.0499,0
12.64321,52.04977,0
12.64231,52.04919,0
12.64172,52.04883,0
12.64086,52.04835,0
12.64024,52.04802,0
12.6401,52.04796,0
12.63995,52.04788,0
12.63988,52.04785,0
12.6389,52.04738,0
12.63783,52.0469,0
12.63408,52.04528,0
12.63407,52.04528,0
12.62761,52.04245,0
12.62722,52.04225,0
12.62714,52.04222,0
12.62658,52.04192,0
12.62589,52.04149,0
12.62542,52.04117,0
12.62512,52.04095,0
12.62467,52.04059,0
12.62396,52.03992,0
12.62369,52.03964,0
12.62227,52.03804,0
12.62224,52.03802,0
12.62222,52.03799,0
12.6211,52.03676,0
12.62101,52.03665,0
12.62074,52.03637,0
12.62031,52.03597,0
12.62,52.03571,0
12.6195,52.03533,0
12.61915,52.03509,0
12.61885,52.0349,0
12.61881,52.03487,0
12.61859,52.03473,0
12.61763,52.0342,0
12.61722,52.03401,0
12.61624,52.03358,0
12.61606,52.03351,0
12.61524,52.03322,0
12.61454,52.033,0
12.6138,52.0328,0
12.61113,52.03219,0
12.61083,52.03213,0
12.60964,52.03186,0
12.60949,52.03181,0
12.60843,52.03152,0
12.60809,52.03141,0
12.60709,52.03104,0
12.60669,52.03086,0
12.60638,52.03073,0
12.60615,52.03062,0
12.6061,52.0306,0
12.60511,52.03006,0
12.60447,52.02968,0
12.60411,52.02945,0
12.60365,52.02912,0
12.60337,52.02893,0
12.6031,52.02871,0
12.60298,52.0286,0
12.6028,52.02846,0
12.6019,52.02768,0
12.60058,52.02641,0
12.60044,52.02626,0
12.60043,52.02626,0
12.60032,52.02616,0
12.60017,52.02601,0
12.59964,52.02553,0
12.5996,52.0255,0
12.59946,52.02538,0
12.59942,52.02535,0
12.59905,52.02504,0
12.59851,52.02463,0
12.59813,52.02436,0
12.59812,52.02435,0
12.59761,52.02401,0
12.59682,52.02352,0
12.59603,52.02309,0
12.59508,52.0226,0
12.59395,52.0221,0
12.59372,52.02201,0
12.59301,52.02171,0
12.59277,52.02162,0
12.59196,52.02129,0
12.59183,52.02123,0
12.59182,52.02123,0
12.59033,52.02062,0
12.59027,52.0206,0
12.58872,52.01997,0
12.58657,52.01906,0
12.58321,52.01769,0
12.58263,52.01744,0
12.5824,52.01735,0
12.58191,52.01714,0
12.58162,52.01704,0
12.58156,52.01701,0
12.58037,52.01651,0
12.57992,52.01634,0
12.57821,52.01562,0
12.57704,52.01515,0
12.57413,52.01394,0
12.57342,52.01362,0
12.57229,52.01308,0
12.57112,52.01246,0
12.56982,52.01168,0
12.5691,52.01121,0
12.56816,52.01052,0
12.56705,52.00964,0
12.56692,52.00952,0
12.56472,52.00761,0
12.56455,52.00747,0
12.56253,52.0057,0
12.56237,52.00555,0
12.5622,52.00541,0
12.56068,52.00408,0
12.56051,52.00394,0
12.56034,52.00379,0
12.55834,52.00217,0
12.55748,52.00152,0
12.55707,52.00119,0
12.55609,52.00047,0
12.55454,51.99939,0
12.55199,51.99768,0
12.55196,51.99767,0
12.55181,51.99756,0
12.54572,51.99341,0
12.53992,51.98951,0
12.53933,51.98913,0
12.53908,51.98896,0
12.53852,51.9886,0
12.53732,51.98788,0
12.53694,51.98767,0
12.53682,51.98761,0
12.53624,51.98729,0
12.5355,51.9869,0
12.53545,51.98688,0
12.53418,51.98625,0
12.53324,51.98582,0
12.53312,51.98576,0
12.53155,51.9851,0
12.53081,51.98481,0
12.53067,51.98475,0
12.52981,51.98444,0
12.52973,51.9844,0
12.52839,51.98393,0
12.52832,51.9839,0
12.51814,51.98031,0
12.5181,51.98029,0
12.51792,51.98022,0
12.5111,51.97782,0
12.51059,51.97765,0
12.51052,51.97762,0
12.50991,51.97741,0
12.50931,51.97719,0
12.50881,51.97703,0
12.5087,51.97699,0
12.50611,51.97615,0
12.50549,51.97597,0
12.50544,51.97595,0
12.50448,51.97567,0
12.50439,51.97564,0
12.50245,51.9751,0
12.50163,51.97489,0
12.50139,51.97482,0
12.49068,51.97203,0
12.49038,51.97196,0
12.49018,51.9719,0
12.48866,51.97151,0
12.48812,51.97136,0
12.48786,51.9713,0
12.48576,51.97074,0
12.48575,51.97074,0
12.48523,51.97058,0
12.48508,51.97054,0
12.48452,51.97036,0
12.48341,51.96998,0
12.48284,51.96977,0
12.48162,51.96928,0
12.48029,51.96869,0
12.47936,51.96826,0
12.47912,51.96816,0
12.47582,51.96666,0
12.47535,51.96646,0
12.47501,51.9663,0
12.47402,51.96586,0
12.47399,51.96584,0
12.47328,51.96553,0
